time_s,BUSA2_v_pu,BUSAS2_v_pu,BUSB2_v_pu,BUSBS2_v_pu,BUSC2_v_pu,BUSCS2_v_pu,BUSMG_v_pu,BUSMGR_v_pu,BUSMS_v_pu,UM1TLA_v_pu,UM1TLB_v_pu,UM1TLC_v_pu,UM1MCC_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,branch_current_branch_fixed_1_pu,branch_current_branch_fixed_7_pu,branch_current_branch_fixed_9_pu,branch_current_branch_fixed_10_pu,torque_Nm_pu,mechanical_speed_rad_s_pu,mechanical_angle_rad_pu,phase_a_current_A_pu,phase_b_current_A_pu,phase_c_current_A_pu,shorted_rotor_axis_current_1_A_pu,shorted_rotor_axis_current_2_A_pu
0.0766,-1884.29290994,-2470.59779289,587.420114793,-238.509065723,1296.87279515,2709.10685861,184.72447722,92.3622386099,184.720512149,-1813.9404354,686.535287501,1127.40514791,184.72447722,-2470.59779289,-1884.29290994,184.72447722,342.61838759,203.083198351,-1.41898360848,-3965.0707694,-4166.73498381,184.725648031,14.9353828026,342.61838759,-305.920491009,-36.6978965807,-30.4496732086,-376.642275018
0.0768,-1848.03574122,-2335.3869047,447.476488133,-463.096541491,1400.55925308,2798.48344619,184.724474334,92.3622371672,184.720509264,-1789.55784185,556.748714346,1232.8091275,184.724474334,-2335.3869047,-1848.03574122,184.724474334,353.354252081,203.083195179,-1.40867108107,-3965.07076937,-4166.74529321,184.725648031,14.9723279322,353.354252081,-288.554874432,-64.7993776492,-31.0180028976,-376.596954925
0.077,-1801.37764891,-2186.90588226,304.843521053,-685.052610332,1496.53412786,2871.9584926,184.724471471,92.3622357356,184.7205064,-1755.1186059,423.634291415,1331.48431449,184.724471471,-2186.90588226,-1801.37764891,184.724471471,362.082330613,203.083192031,-1.39721626043,-3965.0707694,-4166.75674485,184.725648031,15.0092730618,362.082330613,-269.549624718,-92.5327058956,-31.586140792,-376.550892079
0.0772,-1744.39928161,-2025.99842436,160.638201572,-903.116073588,1583.76108003,2929.11449795,184.724468631,92.3622343154,184.72050356,-1710.61180951,288.291702742,1422.32010677,184.724468631,-2025.99842436,-1744.39928161,184.724468631,368.752873539,203.083188908,-1.38645517826,-3965.0707694,-4166.76750279,184.725648031,15.0462181914,368.752873539,-249.01260209,-119.740271449,-32.1541803823,-376.50391189
0.0774,-1677.57761438,-1853.57883927,15.347971413,-1116.04785116,1662.22964298,2969.62669043,184.724465813,92.3622329066,184.720500743,-1656.46194734,151.118194849,1505.34375249,184.724465813,-1853.57883927,-1677.57761438,184.724465813,373.328135134,203.083185811,-1.37469494343,-3965.07076937,-4166.77925995,184.725648031,15.083163321,373.328135134,-227.060625039,-146.267510095,-32.722022009,-376.456177076
0.0776,-1601.1710868,-1670.62684946,-129.845694858,-1322.63802222,1731.01678165,2993.26487168,184.724463019,92.3622315095,184.720497948,-1592.84090466,13.2918302453,1579.54907441,184.724463019,-1670.62684946,-1601.1710868,184.724463019,375.7819559,203.083182739,-1.36375102401,-3965.07076937,-4166.79020081,184.725648031,15.1201084506,375.7819559,-203.818312661,-171.963643239,-33.2897623243,-376.407514313
0.0778,-1515.7026167,-1478.18202464,-274.496036615,-1521.71270019,1790.19865332,2999.89472484,184.724460248,92.3622301239,184.720495177,-1520.20960095,-124.827883972,1645.03748493,184.724460248,-1478.18202464,-1515.7026167,184.724460248,376.100555723,203.083179692,-1.35195046663,-3965.0707694,-4166.8019983,184.725648031,15.1570535802,376.100555723,-179.417839516,-196.682716208,-33.8573002316,-376.358084969
0.078,-1421.60199306,-1277.33787469,-417.382218737,-1712.14070305,1838.98421179,2989.47857775,184.7244575,92.3622287499,184.720492429,-1438.91817864,-262.009352646,1700.92753128,184.7244575,-1277.33787469,-1421.60199306,184.7244575,374.281958237,203.083176671,-1.34108641744,-3965.0707694,-4166.81285931,184.725648031,15.1939987098,374.281958237,-153.997754621,-220.284203616,-34.4247355162,-376.307717141
0.0782,-1319.42662962,-1069.23563614,-558.110096967,-1892.83998091,1877.53672659,2962.07561705,184.724454775,92.3622273874,184.720489704,-1349.45399287,-397.940978464,1747.39497134,184.724454775,-1069.23563614,-1319.42662962,184.724454775,370.3366625,203.083173675,-1.32950502634,-3965.07076934,-4166.82443774,184.725648031,15.2309438394,370.3366625,-127.702589238,-242.634073262,-34.9919656438,-376.256570939
0.0784,-1209.7676446,-855.05778741,-695.445290817,-2062.7837644,1905.21293541,2917.84155181,184.724452072,92.3622260361,184.720487001,-1252.3371989,-531.363465807,1783.7006647,184.724452072,-855.05778741,-1209.7676446,184.724452072,364.286919369,203.083170704,-1.31897494197,-3965.07076937,-4166.83496483,184.725648031,15.267888969,364.286919369,-100.681677279,-263.605242091,-35.5590934854,-376.204476036
0.0786,-1093.20440435,-636.021329766,-829.05720101,-2221.00639907,1922.26160536,2857.02772884,184.724449392,92.3622246959,184.720484321,-1148.07064731,-662.022420179,1810.09306749,184.724449392,-636.021329766,-1093.20440435,184.724449392,356.167269598,203.083167757,-1.30786046386,-3965.07076937,-4166.84607634,184.725648031,15.3048340986,356.167269598,-73.0886267918,-283.078642806,-36.1260150509,-376.151591372
0.0788,-970.475989762,-413.370872054,-957.723854175,-2366.60883234,1928.19984393,2779.97970439,184.724446733,92.3622233664,184.720481662,-1037.33275617,-788.657115833,1825.989872,184.724446733,-413.370872054,-970.475989762,184.724446733,346.023685484,203.083164834,-1.29790431261,-3965.07076937,-4166.8560296,184.725648031,15.3417792282,346.023685484,-45.0801668608,-300.943518623,-36.6928362327,-376.097748339
0.079,-842.170362809,-188.371558588,-1081.18783431,-2498.76372213,1923.35819712,2687.13528072,184.724444095,92.3622220473,184.720479024,-920.630226283,-911.078525981,1831.70875227,184.724444095,-188.371558588,-842.170362809,184.724444095,333.913966327,203.083161933,-1.2874879241,-3965.07076937,-4166.86644306,184.725648031,15.3787243579,333.913966327,-16.8154963052,-317.098470022,-37.2594515508,-376.043104787
0.0792,-709.158156535,37.6981196501,-1198.26511295,-2616.720138,1907.42326948,2579.02201835,184.724441476,92.3622207382,184.720476406,-798.784748558,-1028.05064849,1826.83539704,184.724441476,37.6981196501,-709.158156535,184.724441476,319.906761702,203.083159055,-1.27832627296,-3965.07076937,-4166.87560181,184.725648031,15.4156694875,319.906761702,11.5448180942,-331.451579796,-37.8259698386,-375.987493965
0.0794,-572.022064759,263.553589652,-1308.77954828,-2719.80782807,1880.80161304,2456.25423842,184.724438877,92.3622194387,184.720473807,-672.29479227,-1139.45663278,1811.75142505,184.724438877,263.553589652,-572.022064759,184.724438877,304.081818407,203.083156198,-1.26881760359,-3965.07076937,-4166.8851076,184.725648031,15.4526146171,304.081818407,39.8395997582,-343.921418166,-38.3922840783,-375.931072701
0.0796,-431.745184173,487.911495585,-1411.60963969,-2807.44102752,1843.35482386,2319.52953193,184.724436296,92.3622181481,184.720471225,-542.107424091,-1244.11068805,1786.21811214,184.724436296,487.911495585,-431.745184173,184.724436296,286.528904455,203.08315336,-1.26064753532,-3965.07076931,-4166.89327482,184.725648031,15.4895597467,286.528904455,67.9080886867,-354.436993142,-38.9585059489,-375.873676225
0.0798,-288.89089383,709.496991071,-1506.66683901,-2879.12178702,1795.55773284,2169.62479595,184.724433732,92.3622168661,184.720468661,-408.700648193,-1341.97339234,1750.67404054,184.724433732,709.496991071,-288.89089383,184.724433732,267.347904932,203.083150541,-1.25223061442,-3965.07076931,-4166.90168901,184.725648031,15.5265048763,267.347904932,95.5907885461,-362.938693478,-39.5245268346,-375.815460401
0.08,-144.533408729,927.050983125,-1592.91528477,-2934.4428022,1737.4486935,2007.39181908,184.724431184,92.3622155918,184.720466113,-273.126495524,-1431.93345545,1705.05995097,184.724431184,927.050983125,-144.533408729,184.724431184,246.647668168,203.083147739,-1.24522161484,-3965.07076934,-4166.90869514,184.725648031,15.5634500059,246.647668168,122.730394879,-369.378063048,-40.0904611531,-375.756262553
0.0802,0.797102707846,1139.33728657,-1670.3583854,-2973.08972802,1669.5612827,1833.75244146,184.72442865,92.3622143249,184.720463579,-135.830413907,-1514.03241436,1649.86282827,184.72442865,1139.33728657,0.797102707846,184.72442865,224.545951218,203.083144954,-1.23805111647,-3965.07076934,-4166.91586287,184.725648031,15.6003951355,224.545951218,149.172711577,-373.718662794,-40.6561986196,-375.696237621
0.0804,145.958442255,1345.14964827,-1738.06707569,-2994.84296494,1592.10863343,1649.69331667,184.724426129,92.3622130645,184.720461058,2.05308351431,-1587.25606619,1585.20298267,184.724426129,1345.14964827,145.958442255,184.724426129,201.168211605,203.083142182,-1.2323423028,-3965.07076931,-4166.92156893,184.725648031,15.6373402651,201.168211605,174.767459955,-375.93567156,-41.2218562733,-375.635225119
0.0806,290.467061942,1543.31860134,-1796.13898581,-2999.57890673,1505.67192387,1456.26030539,184.72442362,92.3622118099,184.720458549,140.122757445,-1651.72858773,1511.60583029,184.72442362,1543.31860134,290.467061942,184.72442362,176.647406335,203.083139424,-1.22654125094,-3965.07076931,-4166.92736721,184.725648031,15.6742853947,176.647406335,199.36924392,-376.016650255,-41.7873220812,-375.573379096
0.0808,433.137202421,1732.71811027,-1843.77061184,-2987.27064282,1410.63340941,1254.55253255,184.724421121,92.3622105606,184.72045605,277.185680007,-1706.55328218,1429.36760216,184.724421121,1732.71811027,433.137202421,184.724421121,151.122754092,203.083136677,-1.22223860025,-3965.07076934,-4166.93166709,184.725648031,15.7112305243,151.122754092,222.838221232,-373.960975324,-42.3527155796,-375.510541336
0.081,573.544530874,1912.27196925,-1881.15387955,-2957.98811121,1307.60934868,1045.71614197,184.724418631,92.3622093156,184.72045356,412.895741396,-1751.93671225,1339.04097086,184.724418631,1912.27196925,573.544530874,184.724418631,124.739394768,203.083133939,-1.21789625287,-3965.07076934,-4166.93600667,184.725648031,15.7481756539,124.739394768,245.041095979,-369.780490747,-42.9179229025,-375.446865009
0.0812,710.484908628,2080.95991744,-1907.62683505,-2911.8977011,1197.14192642,830.937783665,184.724416149,92.3622080743,184.720451078,546.026735805,-1787.11752134,1241.09078553,184.724416149,2080.95991744,710.484908628,184.724416149,97.6471479097,203.08313121,-1.21507152915,-3965.07076928,-4166.93882868,184.725648031,15.7851207835,97.6471479097,265.851636063,-363.498783973,-43.4830659527,-375.38219423
0.0814,843.604682648,2237.82343627,-1923.47353952,-2849.2613074,1079.86885688,611.437871123,184.724413672,92.3622068358,184.720448601,676.297592213,-1812.3824292,1136.08483699,184.724413672,2237.82343627,843.604682648,184.724413672,70.0000426382,203.083128487,-1.21224230528,-3965.07076931,-4166.94165517,184.725648031,15.8220659131,70.0000426382,285.151671399,-355.151714037,-44.0480289436,-375.316681291
0.0816,971.706735979,2381.97119594,-1928.18647897,-2770.43484257,956.47974299,388.463646629,184.724411199,92.3622055995,184.720446128,802.474497323,-1827.12030932,1024.64581199,184.724411199,2381.97119594,971.706735979,184.724411199,41.9550985472,203.083125769,-1.21093198657,-3965.07076931,-4166.94296273,184.725648031,15.8590110427,41.9550985472,302.831444731,-344.786543278,-44.6129360117,-375.250172686
0.0818,1094.5181368,2512.58412013,-1922.13746534,-2675.86621433,827.619328551,163.282094205,184.724408729,92.3622043646,184.720443658,924.350054735,-1831.69384095,907.343786221,184.724408729,2512.58412013,1094.5181368,184.724408729,13.6717384874,203.083123053,-1.20963510871,-3965.07076934,-4166.94425691,184.725648031,15.8959561723,13.6717384874,318.790594235,-332.462332722,-45.1776693607,-375.182819807
0.082,1210.87386825,2628.92004013,-1904.98296138,-2566.09278048,694.109093121,-62.8272596504,184.72440626,92.3622031301,184.720441189,1040.7085039,-1825.65377834,784.94527444,184.72440626,2628.92004013,1210.87386825,184.72440626,-14.6893820471,203.083120339,-1.20984089375,-3965.07076928,-4166.94404846,184.725648031,15.9329013019,-14.6893820471,332.938328187,-318.248946139,-45.7423552275,-375.114471558
0.0822,1320.59007388,2730.31791205,-1877.1759831,-2441.73829557,556.585909223,-288.579616483,184.724403791,92.3622018955,184.72043872,1151.4232489,-1809.43264793,658.009399036,184.724403791,2730.31791205,1320.59007388,184.724403791,-42.9670644912,203.083117624,-1.21006089449,-3965.07076928,-4166.94382578,184.725648031,15.9698464316,-42.9670644912,345.19437137,-302.227306878,-46.3068737193,-375.045278398
0.0824,1422.55806107,2816.20157296,-1838.54297293,-2303.50936659,415.984911858,-512.69220637,184.72440132,92.3622006599,184.720436249,1255.32169165,-1782.75127156,527.429579905,184.72440132,2816.20157296,1422.55806107,184.72440132,-71.0006640242,203.083114907,-1.21175000072,-3965.07076931,-4166.9421339,184.725648031,16.0067915612,-71.0006640242,355.488957748,-284.488293723,-46.8713530418,-374.975091652
0.0826,1516.68948717,2886.08301476,-1789.60955692,-2152.19143789,272.920069756,-733.891576869,184.724398845,92.3621994225,184.720433774,1352.36344743,-1746.10409637,393.740648945,184.724398845,2886.08301476,1516.68948717,184.724398845,-98.6308647875,203.083112187,-1.21343791485,-3965.07076928,-4166.94044323,184.725648031,16.0437366908,-98.6308647875,363.763721241,-265.132856454,-47.4356711225,-374.904060796
0.0828,1601.95484368,2939.56515715,-1730.37452214,-1988.64432812,128.419678453,-950.920829032,184.724396365,92.3621981827,184.720431295,1441.44311447,-1699.38658508,257.943470601,184.724396365,2939.56515715,1601.95484368,184.724396365,-125.700678867,203.083109461,-1.21654549241,-3965.07076928,-4166.93733299,184.725648031,16.0806818204,-125.700678867,369.971504376,-244.270825509,-47.9999580093,-374.832039577
0.083,1678.36563778,2976.34410394,-1661.425628,-1813.79734459,-16.9400097753,-1162.54675936,184.72439388,92.3621969398,184.720428809,1522.61004652,-1643.14551094,120.535464425,184.72439388,2976.34410394,1678.36563778,184.72439388,-152.056288906,203.083106728,-1.21962109208,-3965.07076925,-4166.93425462,184.725648031,16.11762695,-152.056288906,374.077175553,-222.020886647,-48.5640893726,-374.75917642
0.0832,1744.9925632,2996.21086982,-1582.93270781,-1628.64400273,-162.059855396,-1367.56686709,184.724391386,92.362195693,184.720426315,1594.84849699,-1577.45186511,-17.3966318805,184.724391386,2996.21086982,1744.9925632,184.724391386,-177.547927029,203.083103986,-1.22405165434,-3965.07076928,-4166.92982126,184.725648031,16.1545720796,-177.547927029,376.057255533,-198.509328504,-49.1281969821,-374.685327477
0.0834,1801.94907018,2999.05256785,-1495.53350674,-1434.23638076,-306.415563433,-1564.81618709,184.724388884,92.3621944418,184.720423813,1658.29907483,-1502.89367267,-155.405402156,184.724388884,2999.05256785,1801.94907018,184.724388884,-202.030765494,203.083101235,-1.22840595245,-3965.07076928,-4166.92546428,184.725648031,16.1915172092,-202.030765494,375.900645265,-173.869879771,-49.6921541826,-374.610640046
0.0836,1848.42479624,2984.85305094,-1399.56399586,-1231.67914159,-448.860800387,-1753.17390936,184.724386371,92.3621931854,184.7204213,1712.05611007,-1419.71466167,-292.341448401,184.724386371,2984.85305094,1848.42479624,184.724386371,-225.365655621,203.083098473,-1.23403713107,-3965.07076925,-4166.91983032,184.725648031,16.2284623388,-225.365655621,373.608075953,-148.242420332,-50.2560943531,-374.534972655
0.0838,1884.63489538,2953.69300359,-1295.69834184,-1022.12325583,-588.936553535,-1931.56974776,184.724383847,92.3621919234,184.720418776,1756.35089143,-1328.53178247,-427.819108956,184.724383847,2953.69300359,1884.63489538,184.724383847,-247.420046464,203.083095698,-1.23953530192,-3965.07076928,-4166.91432938,184.725648031,16.2654074684,-247.420046464,369.19273375,-121.772687285,-50.8198884539,-374.458471381
0.084,1909.90403068,2905.74948339,-1184.43026525,-806.759461846,-725.473765433,-2098.99002154,184.72438131,92.3621906552,184.72041624,1790.40579317,-1229.75511381,-560.650679368,184.72438131,2905.74948339,1909.90403068,184.72438131,-268.068566585,203.083092909,-1.2462207675,-3965.07076928,-4166.9076411,184.725648031,16.302352598,-268.068566585,362.679542983,-94.6109763985,-51.3836713712,-374.380997086
0.0842,1924.54645155,2841.29491498,-1066.4556649,-586.811499666,-858.090786644,-2254.48341532,184.72437876,92.3621893802,184.72041369,1814.54008227,-1124.017214,-690.522868263,184.72437876,2841.29491498,1924.54645155,184.72437876,-287.193950484,203.083090106,-1.25270625949,-3965.07076928,-4166.90115276,184.725648031,16.3392977276,-287.193950484,354.105676512,-66.911726028,-51.9473116337,-374.302694531
0.0844,1928.03494517,2760.6955421,-942.414346963,-363.529157489,-985.62059821,-2397.16638461,184.724376196,92.3621880981,184.720411125,1828.11932979,-1011.88469194,-816.234637856,184.724376196,2760.6955421,1928.03494517,184.724376196,-304.687449206,203.083087287,-1.26027989388,-3965.07076923,-4166.89357631,184.725648031,16.3762428572,-304.687449206,343.519685339,-38.8322361333,-52.510945544,-374.223426859
0.0846,1920.77789732,2664.40934644,-813.008450276,-138.181170122,-1107.76944704,-2526.22817632,184.724373617,92.3621868083,184.720408546,1831.54596882,-893.991695677,-937.55427314,184.724373617,2664.40934644,1920.77789732,184.724373617,-320.449744529,203.083084451,-1.26757848263,-3965.07076928,-4166.88627488,184.725648031,16.4131879868,-320.449744529,330.981886141,-10.5321416121,-53.0744391647,-374.143337402
0.0848,1902.40607721,2552.98344538,-679.009199949,87.9519902168,-1223.39687727,-2640.9354356,184.724371021,92.3621855107,184.720405951,1824.34080573,-771.048341529,-1053.2924642,184.724371021,2552.98344538,1902.40607721,184.724371021,-334.391177861,203.083081598,-1.27585849166,-3965.0707692,-4166.87799203,184.725648031,16.4501331164,-334.391177861,316.563353893,17.8278239683,-53.6379301366,-374.062291526
0.085,1873.41477084,2427.05098312,-541.109026257,313.585389803,-1332.30574457,-2740.63637293,184.724368409,92.3621842047,184.720403339,1806.98258255,-643.675960338,-1163.30662221,184.724368409,2427.05098312,1873.41477084,184.724368409,-346.432632842,203.083078726,-1.28378242254,-3965.07076925,-4166.87006523,184.725648031,16.487078246,-346.432632842,300.346180921,46.0864519209,-54.201282035,-373.980431021
0.0852,1833.59916098,2287.32753303,-400.193239373,537.436934651,-1433.40592161,-2824.76446768,184.72436578,92.3621828902,184.72040071,1779.1560344,-512.712249323,-1266.44378508,184.72436578,2287.32753303,1833.59916098,184.72436578,-356.505575747,203.083075836,-1.29257589579,-3965.07076925,-4166.86126884,184.725648031,16.5240233756,-356.505575747,282.422352252,74.0832234954,-54.7646337745,-373.89762341
0.0854,1783.5320482,2134.60703163,-256.92851806,758.234655629,-1526.60353014,-2892.84168726,184.724363134,92.362181567,184.720398063,1741.40742483,-378.751253629,-1362.65617119,184.724363134,2134.60703163,1783.5320482,184.724363134,-364.552888244,203.083072927,-1.30092868209,-3965.07076925,-4166.85291319,184.725648031,16.5609685053,-364.552888244,262.893873458,101.659014785,-55.3278464368,-373.814008821
0.0856,1723.17592303,1969.75726726,-112.294646809,974.723936041,-1610.88127622,-2944.4812033,184.72436047,92.3621802349,184.720395399,1693.59060806,-242.73977921,-1450.85082886,184.72436047,1969.75726726,1723.17592303,184.72436047,-370.528716438,203.083069998,-1.31003630161,-3965.0707692,-4166.84380264,184.725648031,16.5979136349,-370.528716438,241.871551128,128.657165311,-55.8910601592,-373.729456864
0.0858,1653.16974522,1793.71494917,33.0832143895,1185.67464061,-1686.25295961,-2979.38958979,184.724357788,92.3621788938,184.720392717,1636.30881354,-105.230390457,-1531.07842308,184.724357788,1793.71494917,1653.16974522,184.724357788,-374.399236992,203.083067049,-1.31861710548,-3965.07076928,-4166.83521883,184.725648031,16.6348587645,-374.399236992,219.47498969,154.924247302,-56.4541335378,-373.644105885
0.086,1573.64263559,1607.48038494,178.152257925,1389.88810536,-1751.79489352,-2997.3684903,184.724355087,92.3621775435,184.720390016,1569.58661938,32.7416062571,-1602.32822564,184.724355087,1607.48038494,1573.64263559,184.724355087,-376.142315984,203.08306408,-1.32783767581,-3965.07076923,-4166.82599532,184.725648031,16.6718038941,-376.142315984,195.831301647,180.311014336,-57.0172078958,-373.557827509
0.0862,1485.28661624,1412.1117965,322.343964889,1586.20394864,-1807.63058112,-2998.31574513,184.724352368,92.3621761842,184.720387298,1494.07210359,170.678713939,-1664.75081752,184.724352368,1412.1117965,1485.28661624,184.724352368,-375.748193389,203.083061091,-1.33644646406,-3965.0707692,-4166.81738359,184.725648031,16.7087490237,-375.748193389,171.074976429,204.67321696,-57.5801393668,-373.470758178
0.0864,1388.39323201,1208.71930714,464.555323447,1773.50666467,-1852.94855547,-2982.22597181,184.724349632,92.3621748158,184.720384561,1409.95858163,307.479418342,-1717.43799997,184.724349632,1208.71930714,1388.39323201,184.724349632,-373.218956976,203.083058082,-1.34558141232,-3965.07076923,-4166.80824559,184.725648031,16.7456941533,-373.218956976,145.346546758,227.872410218,-58.1430704367,-373.382771462
0.0866,1283.69300097,998.458633569,604.288573142,1950.73196205,-1887.9815741,-2949.19059562,184.724346877,92.3621734385,184.720381806,1317.92554788,442.713940965,-1760.63948884,184.724346877,998.458633569,1283.69300097,184.724346877,-368.569132265,203.083055054,-1.35402277112,-3965.07076923,-4166.79980121,184.725648031,16.7826392829,-368.569132265,118.792335318,249.776796947,-58.7058548139,-373.294001781
0.0868,1171.63227537,782.52451887,740.414185931,2116.8728113,-1912.04646131,-2899.39733016,184.724344105,92.3621720523,184.720379034,1218.32954805,575.23805213,-1793.56760019,184.724344105,782.52451887,1171.63227537,184.724344105,-361.824980632,203.083052006,-1.36288079619,-3965.07076923,-4166.7909401,184.725648031,16.8195844125,-361.824980632,91.5631048198,270.261875812,-59.2686361374,-373.204324583
0.087,1052.96434344,562.143943757,872.517930023,2270.98516696,-1925.48227346,-2833.12911071,184.724341315,92.3621706575,184.720376244,1111.8670277,704.701095827,-1816.56812353,184.724341315,562.143943757,1052.96434344,184.724341315,-353.02498422,203.083048939,-1.37096869946,-3965.07076917,-4166.78284915,184.725648031,16.8565295421,-353.02498422,63.81369082,289.2112934,-59.8312657415,-373.113872146
0.0872,928.279528692,338.56915462,999.467804846,2412.19333188,-1927.74733354,-2750.7624865,184.724338508,92.3621692542,184.720373438,999.048880208,829.940313182,-1828.9891934,184.724338508,338.56915462,928.279528692,184.724338508,-342.218981239,203.083045854,-1.37936976552,-3965.07076917,-4166.77444503,184.725648031,16.8934746717,-342.218981239,35.701663665,306.517317574,-60.3938884215,-373.022521734
0.0874,798.337345894,113.07054801,1120.94421405,2539.69493312,-1919.28155994,-2652.76548113,184.724335686,92.3621678429,184.720370615,880.573315263,950.694039119,-1831.26735438,184.724335686,113.07054801,798.337345894,184.724335686,-329.468537831,203.08304275,-1.38693124056,-3965.0707692,-4166.76688044,184.725648031,16.9304198013,-329.468537831,7.38685811539,322.081679716,-60.9563532014,-372.930403378
0.0876,663.858292659,-113.07054801,1235.83656676,2652.76548113,-1899.69485943,-2539.69493312,184.724332847,92.3621664237,184.720367777,757.093531691,1065.80534868,-1822.89888038,184.724332847,-113.07054801,663.858292659,184.724332847,-314.845937131,203.08303963,-1.39471003413,-3965.07076923,-4166.75909847,184.725648031,16.9673649309,-314.845937131,-20.9699246359,335.815861767,-61.5188060477,-372.837396096
0.0878,525.591114479,-338.569154621,1343.92906271,2750.7624865,-1869.52017719,-2412.19333188,184.724329994,92.362164997,184.720364923,629.293927985,1175.10964235,-1804.40357033,184.724329994,-338.569154621,525.591114479,184.724329994,-298.434432753,203.083036493,-1.40158891678,-3965.0707692,-4166.75221647,184.725648031,17.0043100605,-298.434432753,-49.20747784,347.641910593,-62.0810937498,-372.743627571
0.088,384.370045244,-562.143943757,1444.15573197,2833.12911071,-1828.52577722,-2270.98516695,184.724327126,92.3621635632,184.720362056,497.955087849,1277.47985251,-1775.43494036,184.724327126,-562.143943757,384.370045244,184.724327126,-280.327111411,203.08303334,-1.40859869123,-3965.0707692,-4166.74520351,184.725648031,17.0412551901,-280.327111411,-77.1654194924,357.492530903,-62.6433634707,-372.648978527
0.0882,240.915994455,-782.52451887,1536.41154268,2899.39733016,-1777.32753713,-2116.87281129,184.724324246,92.3621621228,184.720359175,363.731983579,1372.8545044,-1736.58648797,184.724324246,-782.52451887,240.915994455,184.724324246,-260.627025433,203.083030173,-1.41465845704,-3965.07076923,-4166.73914057,184.725648031,17.0782003197,-260.627025433,-104.684829304,365.311854738,-63.2054598513,-372.553574206
0.0884,96.1582284211,-998.458633569,1619.69719514,2949.19059562,-1715.85542357,-1950.73196205,184.724321352,92.3621606761,184.720356281,227.515125211,1460.1595664,-1687.67469161,184.724321352,-998.458633569,96.1582284211,184.724321352,-239.445951607,203.083026992,-1.42077347636,-3965.0707692,-4166.73302236,184.725648031,17.1151454493,-239.445951607,-131.60938489,371.055336497,-63.7675312856,-372.457296996
0.0886,-49.2269282545,-1208.71930714,1694.02301443,2982.22597181,-1644.79608617,-1773.50666467,184.724318447,92.3621592237,184.720353377,89.9147600648,1539.44055298,-1629.35531304,184.724318447,-1208.71930714,-49.2269282545,184.724318447,-216.904402848,203.083023799,-1.42590004206,-3965.07076914,-4166.72789264,184.725648031,17.152090579,-216.904402848,-157.786059073,374.690461921,-64.329420361,-372.360269619
0.0888,-194.235726383,-1412.1117965,1758.47679647,2998.31574513,-1564.24107009,-1586.20394864,184.724315532,92.3621577661,184.720350461,-48.0882804059,1609.69831943,-1561.61003903,184.724315532,-1412.1117965,-194.235726383,184.724315532,-193.130308324,203.083020594,-1.43101793528,-3965.07076917,-4166.72277155,184.725648031,17.1890357086,-193.130308324,-183.066137281,376.196445605,-64.8912767442,-372.262376095
0.089,-338.252470283,-1607.48038494,1813.18628429,2997.3684903,-1474.933814,-1389.88810536,184.724312608,92.3621563038,184.720347537,-185.943101418,1671.08690724,-1485.14380581,184.724312608,-1607.48038494,-338.252470283,184.724312608,-168.258907087,203.083017379,-1.43512132764,-3965.07076914,-4166.71866493,184.725648031,17.2259808382,-168.258907087,-207.305958456,375.564865542,-65.4529410717,-372.163736554
0.0892,-480.220866417,-1793.71494917,1857.34474779,2979.38958979,-1377.12388138,-1185.67464061,184.724309675,92.3621548373,184.720344604,-322.59986731,1722.70213117,-1400.10226386,184.724309675,-1793.71494917,-480.220866417,184.724309675,-142.431376422,203.083014154,-1.43916475773,-3965.07076917,-4166.71461827,184.725648031,17.2629259678,-142.431376422,-230.367791262,372.799167684,-66.0145643302,-372.06423663
0.0894,-619.600810562,-1969.75726726,1891.19679346,2944.4812033,-1271.59598289,-974.723936041,184.724306735,92.3621533673,184.720341664,-457.580646223,1764.80568973,-1307.2250435,184.724306735,-1969.75726726,-619.600810562,184.724306735,-115.794612802,203.083010922,-1.44218084216,-3965.0707692,-4166.71159895,184.725648031,17.2998710974,-115.794612802,-252.120601292,367.915214094,-66.5759853128,-371.963993802
0.0896,-755.306309574,-2134.60703163,1914.05712123,2892.84168726,-1158.75081166,-758.234655628,184.724303788,92.3621518942,184.720338718,-589.78916093,1796.6062426,-1206.81708167,184.724303788,-2134.60703163,-755.306309574,184.724303788,-88.4998367198,203.083007683,-1.44509863853,-3965.07076917,-4166.70867789,184.725648031,17.336816227,-88.4998367198,-272.440766489,360.940603209,-67.1373563781,-371.862895313
0.0898,-886.886374387,-2287.32753303,1926.28400146,2824.76446768,-1039.39762707,-537.43693465,184.724300837,92.3621504186,184.720335766,-718.832706922,1818.46984007,-1099.63713314,184.724300837,-2287.32753303,-886.886374387,184.724300837,-60.7022687107,203.083004438,-1.44698965549,-3965.07076917,-4166.70678364,184.725648031,17.3737613566,-60.7022687107,-291.212853158,351.915121869,-67.6985145872,-371.761055946
0.09,-1013.24856499,-2427.05098312,1927.32677791,2740.63637293,-914.078212925,-313.585389803,184.724297882,92.3621489412,184.720332812,-843.591884099,1829.73332647,-986.141442379,184.724297882,-2427.05098312,-1013.24856499,184.724297882,-32.5597396808,203.08300119,-1.44875723124,-3965.0707692,-4166.70501278,184.725648031,17.4107064862,-32.5597396808,-308.330154228,340.889893908,-68.259613724,-371.658364551
